MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,RainTomorrow
30.5,55.0,271.6,8.2,74.5,1022.7,41.5,Yes
28.9,55.3,326.5,7.9,68.8,1027.8,42.6,No
31.4,64.3,121.3,13.4,56.1,1025.1,48.1,No
40.7,53.4,20.9,13.2,83.2,1011.0,44.9,Yes
27.9,40.4,284.7,15.7,58.1,1023.5,33.9,No
25.6,43.4,240.2,17.9,62.2,1024.0,34.9,No
27.4,48.9,234.8,16.2,53.9,1023.1,39.3,No
37.8,59.1,223.7,17.4,60.2,1018.9,48.6,No
45.7,60.9,234.2,13.9,78.0,1015.8,51.4,No
44.0,56.8,85.1,9.8,74.8,1017.2,50.3,No
44.2,48.8,73.0,8.9,78.3,1017.7,46.9,No
38.5,43.8,40.2,8.2,81.1,1017.1,41.8,Yes
35.4,50.1,21.4,7.7,70.6,1017.2,41.3,Yes
30.8,50.8,248.6,15.0,61.6,1014.7,41.2,No
37.9,56.6,273.9,14.8,61.5,1014.7,45.0,Yes
29.6,53.4,10.3,9.7,46.9,1022.3,43.4,No
38.5,53.6,347.9,7.3,65.6,1018.8,45.1,Yes
35.8,62.1,278.6,7.2,65.3,1013.2,48.5,Yes
35.6,47.5,275.2,11.1,70.9,1011.9,42.3,Yes
29.9,50.2,283.0,14.9,49.7,1017.0,41.8,No
32.2,46.6,314.2,18.6,42.1,1022.5,39.1,No
26.8,53.3,258.4,11.8,52.2,1024.8,41.3,No
29.6,58.8,251.9,9.3,65.0,1022.4,44.5,No
33.9,58.9,272.0,18.6,68.6,1019.2,45.9,No
32.2,53.5,226.4,10.3,74.9,1012.2,43.5,Yes
33.7,62.5,222.4,12.0,52.2,1011.6,49.2,No
47.3,69.9,219.8,20.9,53.5,1010.0,56.6,Yes
42.2,57.6,312.4,15.0,46.3,1014.7,50.6,Yes
36.0,56.9,272.7,10.3,48.0,1021.3,46.4,No
32.6,51.5,282.8,7.7,71.0,1016.7,42.0,Yes
38.4,53.7,256.0,15.7,73.6,1013.7,45.0,Yes
37.8,66.0,206.7,9.1,59.4,1015.3,52.1,No
47.8,73.2,328.9,11.0,44.9,1011.0,59.9,No
43.9,73.0,341.8,10.2,56.1,1013.4,58.0,No
44.4,58.7,240.3,11.2,82.4,1015.3,52.1,No
47.7,71.5,308.0,8.7,65.5,1016.5,57.4,No
41.6,70.9,261.1,11.6,66.9,1012.3,53.6,No
43.3,62.2,285.7,14.3,53.5,1014.0,51.4,Yes
36.7,62.6,254.7,9.5,50.8,1020.3,50.9,No
38.5,62.4,104.9,10.1,61.3,1014.0,51.1,Yes
51.2,55.0,256.9,8.0,95.6,1004.6,52.9,Yes
44.8,62.9,286.2,15.5,58.9,1006.7,54.3,Yes
40.9,66.1,222.4,14.3,56.9,1014.6,53.2,No
42.5,69.3,244.6,14.3,46.8,1011.1,54.6,Yes
45.6,66.2,268.3,9.7,48.1,1016.0,55.3,Yes
45.3,69.5,264.3,9.2,52.9,1019.1,56.5,No
42.1,73.5,276.1,8.1,45.0,1017.4,58.3,No
46.2,74.2,282.3,11.5,46.1,1013.5,60.1,No
44.5,77.4,303.4,9.0,58.6,1013.4,62.3,No
51.0,77.7,284.0,9.1,58.6,1010.9,64.3,No
50.2,74.7,240.0,9.6,59.2,1013.6,61.2,No
48.2,64.0,278.1,15.2,56.8,1014.9,55.7,No
42.5,65.7,240.0,12.5,52.3,1015.2,53.5,No
42.8,66.4,227.8,17.1,59.8,1009.8,56.2,No
51.3,72.5,213.5,12.6,62.7,1012.4,61.3,No
51.6,71.3,218.1,9.4,69.4,1014.4,61.0,No
47.2,77.2,233.8,7.7,66.2,1012.9,62.9,No
52.8,80.3,206.2,14.0,59.4,1010.6,67.4,No
46.5,68.1,235.5,17.2,76.2,1009.7,56.9,Yes
39.6,64.3,266.7,8.4,52.9,1016.1,53.6,Yes
39.8,75.4,22.8,5.2,49.0,1019.6,59.7,No
50.2,63.4,119.1,11.5,63.2,1014.9,56.3,Yes
49.4,55.7,69.8,8.6,88.2,1007.0,52.9,Yes
52.1,69.3,70.3,7.6,73.2,1005.8,59.5,Yes
48.6,77.1,255.3,11.2,58.0,1008.4,63.2,No
49.1,81.7,219.6,8.0,58.3,1014.0,64.4,No
48.0,83.3,199.9,9.0,50.9,1016.9,67.8,No
51.2,79.5,191.1,10.7,53.1,1014.8,68.9,No
59.2,70.8,107.8,8.4,93.7,1004.9,63.4,Yes
53.7,68.4,28.9,10.2,67.7,1003.1,63.3,Yes
45.2,74.7,226.7,10.6,64.5,1005.3,61.0,No
48.7,77.5,243.5,9.9,64.0,1011.6,64.0,No
58.3,77.0,232.1,11.0,48.6,1011.4,68.1,No
60.5,68.2,245.6,10.1,81.9,1007.2,65.3,Yes
54.4,73.1,269.1,10.0,59.3,1011.1,63.2,No
48.6,75.3,255.1,9.8,50.8,1016.5,62.9,No
56.2,69.8,128.8,9.4,55.2,1014.4,64.1,No
55.2,73.1,264.8,11.4,73.3,1008.8,64.5,No
56.0,70.4,254.7,10.0,73.8,1010.6,63.0,No
52.3,72.3,252.9,9.5,69.6,1014.0,63.5,No
49.2,82.5,260.1,8.4,53.0,1015.1,67.0,No
59.3,67.6,89.7,9.2,76.9,1012.9,63.1,Yes
58.0,64.7,41.1,11.0,87.6,1003.5,62.0,Yes
55.6,70.7,339.7,8.0,74.8,1006.0,62.9,No
51.7,73.2,268.8,9.9,75.8,1008.4,63.6,Yes
55.7,79.6,284.3,8.5,68.9,1011.6,66.9,No
54.8,81.4,324.0,7.6,62.8,1013.4,69.8,No
61.3,82.0,129.0,7.4,68.6,1011.2,72.2,Yes
60.7,82.4,86.7,8.5,68.5,1008.0,72.3,Yes
62.9,82.3,290.4,10.2,70.1,1009.2,72.8,No
63.2,82.5,96.4,9.7,62.3,1013.1,72.9,No
60.6,80.3,87.1,8.0,60.7,1013.9,70.3,No
61.9,84.4,341.9,6.1,73.0,1010.3,72.3,Yes
63.1,79.3,91.0,8.1,59.4,1010.6,70.9,Yes
61.5,80.8,280.9,7.8,65.1,1009.3,70.2,No
63.7,82.3,265.8,8.0,75.8,1007.4,71.8,No
62.8,84.1,255.8,10.1,72.7,1005.6,73.2,No
62.7,71.3,215.2,7.8,94.1,1001.7,65.6,Yes
63.0,73.5,270.6,10.5,85.0,1001.6,67.7,Yes
62.2,81.0,267.6,7.3,73.8,1005.4,72.4,Yes
66.1,84.9,113.5,10.5,67.8,1004.4,76.2,Yes
65.8,77.0,94.9,7.5,71.3,1005.0,71.4,Yes
64.8,78.9,243.6,7.4,77.0,1003.6,71.7,Yes
65.5,80.9,273.5,7.8,81.7,1003.3,73.0,No
68.0,77.5,320.9,9.2,82.4,997.7,73.1,No
64.6,76.3,251.5,8.9,79.3,999.2,70.5,No
63.6,78.6,244.1,9.0,76.8,1002.7,70.5,No
61.8,81.8,248.7,9.2,73.8,1005.0,72.5,No
64.2,82.8,251.0,7.8,72.2,1008.0,74.4,No
66.1,77.1,166.0,7.2,81.7,1005.3,71.9,Yes
67.4,79.2,257.9,8.8,84.9,1003.1,72.2,Yes
65.4,77.6,275.6,5.8,83.4,1003.6,71.3,Yes
64.9,81.6,290.0,9.0,78.4,1004.5,72.1,Yes
62.3,80.5,251.0,8.1,76.5,1008.0,70.8,No
60.0,82.0,256.9,7.3,70.1,1009.2,72.0,No
64.6,80.6,266.7,6.6,77.9,1010.7,72.9,No
65.7,86.8,51.6,7.6,69.6,1010.7,75.7,No
69.9,76.4,180.6,14.5,91.6,1009.7,72.4,Yes
73.2,77.0,211.0,16.8,96.3,1004.9,74.6,Yes
70.0,76.1,226.5,15.7,96.2,1003.6,74.0,Yes
71.9,79.4,234.3,5.7,94.5,1005.9,75.9,Yes
75.7,80.5,186.2,13.7,89.9,1008.2,78.4,Yes
74.6,78.6,227.1,11.6,95.5,1008.3,76.2,Yes
73.7,81.5,230.1,8.0,93.0,1007.0,76.5,Yes
74.8,81.9,201.3,12.4,89.0,1001.5,78.1,Yes
72.1,83.5,236.5,15.2,85.2,998.7,77.1,Yes
69.2,83.1,254.8,11.4,78.6,1004.4,74.9,Yes
65.6,82.3,57.5,9.6,70.9,1007.5,74.3,Yes
65.8,73.5,87.8,9.0,94.5,1003.3,68.5,Yes
66.3,70.3,277.8,5.3,94.4,1004.0,68.4,Yes
65.3,80.7,266.5,6.4,81.1,1004.5,73.2,Yes
66.7,87.1,238.1,7.7,77.3,1005.6,77.8,No
73.1,91.6,45.4,9.3,72.8,1003.5,82.8,No
72.2,84.5,261.9,9.0,73.4,1005.9,79.3,No
71.3,85.7,178.5,10.7,83.1,1011.9,78.7,Yes
74.8,89.6,197.7,12.8,69.9,1013.9,82.7,No
74.1,89.4,233.8,12.3,74.2,1015.4,81.5,No
73.6,89.4,247.6,8.1,76.5,1014.1,80.4,No
70.6,86.2,225.1,10.1,76.8,1010.0,78.3,No
73.5,88.0,222.1,12.5,76.4,1008.3,80.6,No
77.6,87.7,228.6,12.7,80.8,1009.7,82.0,No
78.2,86.3,237.6,9.6,84.6,1009.6,81.6,Yes
78.8,84.4,217.1,8.6,85.5,1006.5,81.3,Yes
77.4,88.0,212.4,12.1,75.6,1008.2,82.1,Yes
75.3,88.0,229.3,11.3,76.2,1010.9,82.2,No
77.7,85.1,220.3,11.8,85.6,1010.5,80.1,Yes
76.9,89.4,211.3,10.3,77.1,1009.5,82.1,No
77.0,85.8,202.8,9.7,81.9,1007.3,81.2,Yes
73.1,82.6,194.4,8.4,91.5,1006.5,77.1,Yes
74.1,84.1,226.4,8.6,89.0,1006.6,77.8,Yes
73.8,87.6,261.2,9.1,81.1,1010.1,79.8,No
74.2,87.7,245.3,6.6,80.4,1010.3,80.2,No
73.0,86.8,228.7,8.5,83.1,1007.2,79.7,Yes
76.9,89.2,229.6,9.0,83.9,1006.8,81.8,Yes
79.0,91.5,254.8,7.0,82.9,1011.3,84.1,Yes
78.0,92.2,273.7,8.6,77.6,1014.5,83.7,No
75.1,89.7,190.6,5.8,78.8,1014.4,81.5,No
74.8,89.7,215.7,9.6,78.9,1011.9,82.2,No
77.1,91.2,214.5,11.7,77.9,1008.7,83.2,No
71.8,81.2,139.2,11.8,91.6,1009.6,76.5,Yes
71.9,82.8,303.6,7.2,90.4,1007.7,76.6,Yes
73.3,85.9,110.5,5.8,84.5,1010.0,78.0,Yes
69.9,85.4,79.4,6.5,83.8,1009.9,77.7,Yes
71.9,79.1,125.9,8.3,93.5,1008.4,75.4,Yes
72.3,81.9,187.4,8.0,96.8,1009.8,75.3,Yes
71.7,75.5,258.5,7.8,98.8,1010.1,73.0,Yes
70.0,74.0,66.6,23.4,97.2,1007.0,72.3,Yes
68.7,83.9,272.5,27.4,84.2,1003.9,75.4,Yes
70.1,84.3,247.0,8.1,78.3,1011.4,76.5,Yes
66.5,82.8,13.1,7.3,79.0,1012.8,75.1,No
66.7,76.0,86.9,8.5,86.9,1009.7,72.8,Yes
68.3,85.8,339.9,7.4,81.0,1010.8,76.3,Yes
69.6,82.9,121.7,5.7,79.7,1013.4,76.9,No
73.6,82.2,229.3,17.3,92.0,1004.4,78.1,Yes
66.5,79.0,279.9,7.7,81.9,1002.9,73.7,Yes
61.5,80.3,289.9,9.8,70.9,1003.4,71.0,No
57.5,80.3,266.0,6.2,66.0,1005.5,69.9,No
64.6,72.4,161.5,5.6,81.5,1006.7,68.1,Yes
64.8,70.9,38.7,4.7,81.8,1008.8,68.5,No
54.4,77.4,154.7,11.2,66.7,1012.4,68.6,No
62.0,69.8,229.4,6.1,87.5,1010.4,65.7,Yes
60.2,76.8,255.6,13.8,78.1,1008.7,67.2,Yes
53.2,73.7,274.0,12.7,60.3,1016.2,63.6,Yes
50.3,76.1,291.1,6.9,66.5,1019.8,64.6,No
58.2,76.0,226.5,7.7,73.1,1016.0,66.5,No
60.9,76.2,213.1,6.6,81.5,1015.2,68.2,Yes
61.0,75.7,269.1,6.9,77.5,1014.7,67.3,No
56.3,78.2,41.6,10.7,67.8,1014.4,66.6,No
51.9,74.9,3.4,6.7,65.1,1015.3,63.6,No
53.3,75.2,158.2,7.7,68.4,1017.8,64.4,No
52.9,74.6,52.9,6.5,67.5,1019.5,65.0,No
55.8,75.7,76.0,8.2,65.4,1018.7,65.8,No
52.2,74.9,86.2,6.9,68.2,1018.2,63.6,No
51.5,78.1,81.6,6.9,68.6,1016.8,65.6,No
57.2,75.7,38.5,6.8,82.7,1013.8,65.7,Yes
63.7,76.2,305.9,7.8,81.2,1009.6,68.9,Yes
54.3,70.5,279.0,8.9,69.6,1015.5,63.1,No
50.3,69.6,211.0,11.3,76.3,1015.1,60.6,Yes
52.2,68.1,254.0,8.8,74.2,1015.8,59.3,Yes
48.4,71.2,270.3,6.9,73.4,1019.6,60.7,No
54.4,73.5,188.0,7.0,79.4,1020.5,64.0,No
53.4,78.5,43.4,5.5,73.3,1023.0,65.0,No
54.8,72.6,56.3,7.5,75.8,1020.9,63.1,No
51.9,75.7,284.0,6.8,77.1,1017.4,63.7,No
58.5,67.7,41.8,3.5,87.6,1015.4,63.9,Yes
55.3,70.6,284.2,8.9,70.8,1015.1,63.1,Yes
46.2,64.5,305.8,10.1,55.5,1018.7,56.5,No
38.1,62.8,313.2,7.7,54.1,1025.4,50.6,No
43.1,68.0,319.4,8.0,65.2,1024.1,54.9,No
47.0,70.9,248.2,8.0,76.4,1021.3,59.2,No
48.5,70.6,256.9,7.7,71.3,1020.3,59.7,No
44.6,73.3,115.3,6.6,69.4,1023.3,58.7,No
46.8,73.1,327.8,5.7,75.3,1024.0,59.4,No
47.7,75.6,13.6,5.6,70.7,1022.7,59.9,No
46.5,77.1,329.6,6.5,66.9,1019.3,60.4,No
49.1,75.0,233.7,10.1,70.7,1013.5,63.9,No
59.2,67.9,229.1,12.1,84.7,1011.0,64.0,Yes
51.8,62.6,276.9,15.0,73.9,1015.7,58.2,Yes
44.7,69.7,282.3,5.1,74.5,1020.4,56.3,No
45.9,64.6,325.2,4.6,76.7,1020.6,56.6,No
47.9,71.8,70.5,8.1,64.8,1021.5,60.1,No
42.9,69.5,66.9,6.5,56.9,1022.3,57.5,No
48.0,68.3,66.4,4.5,59.1,1020.0,58.1,No
43.7,70.8,326.6,6.7,66.4,1020.3,56.2,No
44.6,68.1,308.0,6.3,73.5,1020.7,57.6,No
50.7,62.6,280.5,10.4,71.2,1017.3,57.1,Yes
41.5,64.2,289.1,7.1,63.3,1021.8,53.5,No
44.3,69.6,243.8,6.3,74.4,1021.4,56.6,No
42.7,69.4,106.0,7.9,69.3,1023.2,56.5,No
48.8,66.5,130.8,9.9,65.0,1021.8,58.0,No
43.6,68.4,225.4,10.1,71.5,1016.0,56.8,No
49.9,62.7,247.2,9.6,54.7,1011.6,55.8,Yes
38.3,51.7,279.0,12.6,79.6,1008.5,46.2,Yes
34.6,44.6,300.1,10.7,53.7,1016.5,38.8,Yes
28.5,53.6,275.4,7.8,56.3,1020.1,41.7,No
35.1,64.4,255.4,10.5,69.7,1017.1,49.1,No
34.4,62.0,271.3,8.0,63.1,1020.7,47.8,No
34.4,64.7,209.0,7.9,62.8,1023.3,48.8,No
38.9,66.3,281.8,54.3,64.6,1020.6,51.9,No
33.5,59.1,304.1,18.2,76.8,1012.1,44.0,Yes
28.8,41.0,303.9,12.8,53.7,1018.5,34.5,Yes
23.5,51.7,230.8,7.1,62.5,1019.4,39.0,No
39.5,51.8,285.1,17.6,67.7,1012.0,45.3,Yes
30.1,54.2,249.3,7.9,59.0,1017.6,43.2,No
41.2,63.2,203.1,16.4,77.9,1019.4,51.5,No
46.3,64.5,214.9,13.0,77.1,1018.9,56.7,Yes
35.6,57.8,302.0,11.7,51.2,1018.9,45.0,Yes
26.6,50.4,291.6,8.0,48.7,1025.1,38.2,No
25.5,57.2,70.3,6.6,65.3,1024.5,42.9,No
41.1,57.3,131.6,5.3,80.0,1027.1,49.3,No
34.8,60.8,28.7,5.9,79.8,1028.3,46.0,No
35.9,51.2,249.8,11.7,83.0,1020.7,43.9,Yes
30.2,44.6,302.0,10.0,58.2,1023.7,36.9,Yes
24.9,47.9,269.4,6.5,67.4,1024.2,36.3,No
38.6,48.4,184.9,10.8,75.8,1020.4,43.3,Yes
26.1,44.0,301.5,13.1,65.2,1018.1,35.5,Yes
22.5,41.8,16.1,8.0,77.6,1015.1,32.0,Yes
24.9,46.1,337.9,7.8,63.9,1017.3,35.7,Yes
29.7,52.5,297.9,15.6,59.5,1016.0,40.1,No
24.2,44.5,324.2,7.6,50.7,1023.1,33.6,No
23.1,49.9,26.1,6.1,62.8,1025.2,36.0,No
25.2,50.2,32.2,6.2,70.5,1025.3,37.8,No
23.3,49.8,301.9,8.5,68.2,1020.9,37.2,No
26.9,44.3,308.8,9.2,53.0,1019.6,35.6,No
23.3,46.0,346.3,6.8,68.8,1021.4,33.6,No
23.2,42.5,311.5,7.9,71.0,1020.7,33.0,No
21.3,39.0,315.7,6.9,60.5,1021.4,30.6,No
22.1,33.6,317.6,9.6,56.9,1022.4,26.7,No
18.3,35.6,325.7,6.9,59.3,1025.4,26.0,No
18.5,37.3,309.5,6.8,70.1,1026.2,28.3,No
18.2,33.9,321.8,8.5,57.5,1028.0,26.9,No
15.9,39.5,23.7,6.5,61.7,1030.9,26.6,No
17.7,43.9,332.8,8.0,69.0,1029.5,30.4,No
28.2,46.0,187.7,7.0,76.8,1023.7,38.2,No
27.0,44.5,311.8,5.8,81.1,1023.9,36.8,No
25.3,42.6,48.9,8.1,83.5,1024.0,35.1,No
26.7,46.1,300.4,7.9,75.4,1021.1,37.1,No
23.6,42.4,300.0,10.3,60.9,1025.5,33.9,Yes
20.8,37.0,313.8,8.0,63.2,1027.8,28.6,No
19.3,35.6,325.4,9.0,60.6,1028.8,27.5,No
16.5,38.9,345.3,7.2,58.3,1028.3,28.3,No
18.5,41.0,23.0,6.2,59.0,1028.6,29.8,No
26.4,40.8,316.2,8.7,59.0,1026.4,33.9,No
18.3,37.5,324.3,8.3,60.5,1029.0,28.4,No
16.2,42.8,166.7,8.4,68.6,1028.4,30.7,No
23.8,40.4,269.4,8.0,64.7,1024.5,32.3,No
18.8,35.1,311.1,21.9,49.7,1026.4,24.7,No
13.4,27.1,322.7,15.1,47.1,1035.2,18.9,No
10.9,30.3,320.9,7.7,47.1,1035.7,20.6,No
11.2,35.9,84.6,8.1,52.1,1035.4,24.7,No
24.6,36.7,279.6,11.2,65.0,1025.0,31.7,No
14.8,30.0,309.2,10.4,60.2,1021.3,22.7,No
11.7,26.0,306.5,11.3,51.3,1022.1,17.9,No
17.2,35.0,312.9,11.3,51.9,1018.7,25.6,No
10.9,35.9,298.6,8.6,36.7,1023.7,24.5,No
10.9,35.9,298.6,8.6,36.7,1023.7,24.5,No
19.4,41.4,139.6,8.5,53.6,1019.2,31.3,No
11.7,38.9,288.4,14.8,48.0,1020.9,25.6,No
7.4,31.8,155.6,8.0,47.2,1026.5,20.6,No
26.6,35.6,99.1,8.2,67.6,1021.5,32.0,Yes
29.1,47.7,353.0,5.7,80.7,1023.1,38.2,Yes
27.9,41.0,56.8,7.9,88.3,1023.5,35.9,No
13.3,35.4,307.6,15.5,58.4,1024.3,23.3,No
11.3,30.2,295.6,9.1,54.4,1026.3,20.0,No
11.2,32.0,307.3,9.2,48.7,1024.9,22.2,No
11.0,37.2,52.9,6.9,58.4,1028.4,23.9,No
14.4,46.8,72.0,10.2,58.0,1033.6,30.4,No
19.5,48.0,96.4,8.1,58.2,1031.5,34.7,No
29.4,40.9,358.3,6.7,87.6,1019.7,36.9,Yes
34.0,38.8,304.6,8.0,89.3,1018.9,36.1,Yes
19.1,33.3,303.3,10.6,60.1,1022.8,26.1,No
16.8,30.2,314.8,8.4,54.4,1026.8,23.6,No
20.0,32.1,322.5,7.6,48.4,1027.2,24.9,No
17.3,35.7,292.2,7.6,53.5,1022.7,26.5,No
23.5,37.1,307.6,8.7,66.0,1022.1,30.0,No
13.2,37.2,312.9,8.6,66.6,1024.9,27.5,No
20.4,37.8,299.3,7.0,55.7,1023.3,30.2,No
19.2,33.7,302.9,9.2,53.0,1022.4,27.7,No
14.9,32.0,297.4,8.2,51.3,1025.1,23.7,No
13.4,28.5,304.9,12.4,53.2,1024.5,20.9,No
10.5,30.4,308.6,8.0,52.1,1027.1,20.3,No
14.4,37.1,200.5,11.2,66.1,1025.6,27.6,No
24.2,43.8,244.7,14.2,74.6,1020.5,33.1,No
19.2,39.4,299.3,15.0,54.3,1021.5,31.0,No
13.5,28.5,301.6,12.7,31.4,1028.7,21.1,No
9.4,30.1,298.2,11.3,52.8,1028.5,18.6,No
6.5,23.2,309.5,15.3,50.0,1026.5,16.2,No
8.1,23.1,315.5,17.5,41.9,1029.2,14.7,No
5.5,34.2,283.8,8.4,64.1,1026.2,21.8,No
19.9,36.7,185.3,11.0,85.8,1018.9,30.8,No
16.7,31.8,301.5,14.0,48.6,1021.5,22.6,No
13.1,28.4,304.1,10.1,42.0,1031.0,18.7,No
11.2,33.4,37.7,6.6,56.8,1030.6,22.4,No
16.5,35.6,285.1,11.1,67.8,1025.1,26.6,No
14.1,29.8,297.2,10.2,60.9,1024.4,21.2,No
12.4,32.3,298.6,9.0,52.5,1027.3,22.9,No
17.7,42.5,185.2,12.4,68.0,1021.5,31.9,No
32.5,53.9,215.1,7.3,73.0,1010.7,42.1,No
32.3,59.0,200.4,9.3,75.9,1004.1,45.2,No
28.5,51.3,306.1,7.9,83.0,1007.9,40.8,No
27.0,42.9,315.0,13.1,33.7,1016.6,34.5,No
18.6,39.0,316.7,10.2,38.6,1025.0,28.1,No
20.4,37.6,327.9,12.9,32.0,1026.9,28.4,No
18.2,51.4,317.9,8.5,43.5,1031.8,28.0,No
16.0,34.1,316.4,9.9,39.8,1036.0,25.1,No
12.8,33.1,316.3,15.2,42.0,1034.7,23.4,No
12.3,35.5,304.8,10.0,44.7,1032.9,23.8,No
11.2,39.0,294.9,10.2,54.1,1030.5,27.2,No
16.5,41.1,299.3,9.6,58.5,1029.0,30.4,No
16.1,44.0,323.0,8.1,48.9,1029.9,30.7,No
24.0,42.5,269.7,9.0,58.9,1025.0,33.2,No
21.7,46.5,238.3,11.3,66.9,1020.2,34.2,No
16.2,37.5,285.7,12.5,51.4,1021.5,28.9,No
14.9,44.3,285.1,8.0,61.4,1026.4,30.0,No
25.9,44.7,209.3,8.0,71.9,1020.0,36.2,No
28.5,42.7,297.3,14.6,55.4,1016.7,35.0,No
19.5,45.0,281.2,13.1,55.1,1019.6,33.5,No
19.8,45.2,260.3,12.8,50.3,1020.7,34.1,No
26.4,48.3,321.7,9.7,62.0,1019.6,37.4,No
24.0,48.5,280.7,9.2,54.2,1024.4,35.8,No
22.1,50.3,116.6,6.8,50.0,1020.3,39.5,No
37.9,46.7,121.2,12.4,82.3,1010.6,42.4,No
34.2,46.1,272.0,15.7,56.8,1014.5,38.4,Yes
30.7,42.8,287.4,12.0,61.2,1017.3,37.2,No
27.3,46.5,268.7,13.7,52.9,1017.8,37.0,No
30.9,41.0,303.3,13.6,48.4,1018.0,35.3,No
21.3,42.7,260.6,8.0,52.9,1023.8,32.3,No
23.8,44.8,138.4,10.0,68.3,1019.7,36.3,No
42.6,54.0,212.2,8.4,77.9,1017.5,46.9,No
37.4,57.2,19.9,7.0,59.6,1010.3,47.3,No
33.1,52.1,116.4,10.5,69.1,1010.4,42.4,No
33.4,45.5,302.7,15.1,75.5,1005.7,40.0,Yes
24.9,42.8,276.4,14.3,54.0,1017.7,35.5,No
28.4,42.9,310.5,8.9,45.7,1022.2,34.6,No
25.8,53.5,47.2,8.5,52.1,1023.4,39.7,No
33.2,47.6,50.3,9.0,65.1,1018.9,40.3,Yes
37.4,51.9,333.1,10.1,69.5,1019.5,43.8,No
31.6,52.1,111.9,10.3,55.4,1026.9,43.1,No
35.5,43.9,172.1,9.7,73.6,1024.2,40.4,No
32.9,48.5,293.1,8.2,75.6,1021.7,39.7,No
29.5,57.7,323.3,9.6,66.5,1024.6,43.1,No
34.6,57.3,280.9,8.5,56.3,1025.9,45.9,No
31.4,57.2,129.6,7.6,56.1,1024.9,45.6,No
37.5,62.8,122.7,8.0,64.5,1016.9,50.1,No
42.2,49.4,232.3,20.8,90.0,1001.9,46.4,No
37.8,46.5,299.8,12.9,61.8,1012.3,42.4,No
36.2,48.2,317.6,14.3,47.5,1015.4,41.0,No
31.6,46.2,309.2,14.4,40.8,1016.2,38.1,No
32.2,48.1,293.7,15.5,37.3,1017.7,38.8,No
27.2,51.8,265.0,12.9,52.3,1020.4,40.8,No
32.9,58.2,225.3,10.4,63.5,1022.5,46.4,No
35.3,53.5,160.3,11.9,80.3,1019.5,43.5,No
43.1,53.6,292.6,10.0,82.8,1016.9,46.7,Yes
39.0,59.7,294.3,11.5,59.7,1018.8,48.4,No
36.8,59.0,293.1,9.8,44.8,1020.2,48.7,No
40.6,53.8,316.5,14.0,29.5,1021.8,46.1,No
33.1,53.3,316.2,13.9,32.0,1024.4,43.4,No
30.6,54.6,296.3,9.8,41.4,1028.0,43.4,No
31.3,56.9,265.5,11.8,49.8,1029.0,45.2,No
34.3,59.9,256.4,11.4,51.0,1024.8,47.8,No
34.7,60.9,262.3,7.7,59.7,1015.4,47.8,No
41.4,58.8,235.8,8.9,65.3,1004.4,50.2,No
43.0,53.5,141.6,10.4,88.4,1001.3,49.2,Yes
37.4,57.3,266.6,13.0,53.6,1013.1,47.5,Yes
34.8,59.2,255.6,9.3,48.8,1015.1,47.5,No
38.7,59.6,288.3,11.6,45.1,1016.5,49.5,No
37.6,58.9,230.7,12.6,68.0,1019.9,48.5,No
39.1,64.8,214.6,12.7,53.8,1020.4,53.1,No
41.5,67.3,234.7,9.2,41.9,1021.2,54.6,No
39.6,68.1,235.6,10.0,55.1,1020.1,55.7,No
48.2,68.5,300.5,8.8,61.2,1018.5,59.4,No
47.0,71.9,268.7,8.5,66.3,1016.7,61.4,No
52.3,74.1,264.4,8.6,77.3,1016.2,62.6,No
53.1,74.3,255.5,7.6,74.6,1014.6,63.7,No
56.9,64.7,120.5,12.8,81.2,1009.2,60.5,No
56.2,60.9,92.4,8.2,89.6,1003.3,58.8,Yes
53.9,62.5,250.4,10.4,87.0,1005.9,57.4,Yes
50.4,70.4,271.8,11.8,63.2,1013.6,59.1,No
46.4,75.7,77.8,9.2,51.7,1018.1,61.3,No
53.9,66.6,352.5,8.3,71.6,1010.4,59.5,Yes
48.0,67.7,304.6,12.3,58.1,1010.7,58.1,Yes
47.6,70.3,202.9,8.4,50.5,1014.1,58.2,No
51.4,73.1,158.1,8.8,57.7,1010.3,60.7,No
52.1,68.4,246.6,10.9,69.7,1005.3,58.1,No
48.3,65.9,234.1,11.3,63.8,1005.3,57.3,No
47.3,70.3,225.0,12.4,65.4,1009.9,59.7,No
53.8,67.7,282.1,14.7,64.8,1011.3,60.0,No
47.9,69.6,260.0,11.2,66.9,1014.0,58.4,No
49.2,71.2,223.8,10.2,59.1,1015.0,61.0,No
51.4,70.8,290.7,5.9,70.7,1015.7,61.5,No
49.0,79.9,286.8,6.6,58.8,1019.4,64.9,No
52.0,82.0,247.3,9.2,55.5,1020.7,66.7,No
51.2,84.4,318.6,7.7,54.8,1017.6,68.4,No
54.9,83.2,284.5,8.8,52.4,1012.7,69.9,No
51.2,74.2,224.2,10.0,60.8,1011.1,64.0,No
58.8,69.9,223.7,12.8,77.5,1008.3,63.7,No
54.1,70.0,260.1,7.9,66.3,1009.3,62.1,Yes
50.6,75.2,247.5,7.4,67.3,1011.4,62.5,No
53.1,78.5,249.7,7.4,64.8,1011.2,65.3,No
52.4,80.3,258.2,10.5,54.0,1011.4,67.2,No
52.3,82.4,272.8,9.1,54.6,1013.0,67.4,No
